slNo,cust_id,cust_score,days_in_cart,purchase_hist,gender,rating,purchase
6061,7561,39,27,1,female,0,0
6062,7562,39,15,0,female,2,1
6063,7563,58,31,1,female,0,0
6064,7564,22,47,0,female,0,1
6065,7565,60,55,1,female,2,0
6066,7566,52,7,0,female,4,0
6067,7567,35,53,1,female,2,1
6068,7568,30,9,0,female,5,0
6069,7569,36,45,0,male,5,0
6070,7570,67,57,0,male,1,0
6071,7571,36,36,0,female,2,1
6072,7572,88,55,0,male,0,1
6073,7573,67,40,1,female,3,0
6074,7574,84,22,1,male,1,1
6075,7575,75,18,1,male,1,1
6076,7576,68,33,1,male,5,0
6077,7577,87,56,0,female,3,1
6078,7578,15,8,1,female,2,0
6079,7579,34,43,1,male,0,0
6080,7580,38,9,1,male,1,0
6081,7581,3,2,0,male,5,1
6082,7582,39,18,1,male,4,1
6083,7583,45,15,0,female,3,1
6084,7584,77,55,1,female,4,1
6085,7585,15,19,1,male,0,0
6086,7586,99,13,0,male,1,1
6087,7587,92,36,1,male,0,1
6088,7588,50,27,0,male,4,0
6089,7589,69,48,1,female,4,0
6090,7590,9,16,1,female,1,0
6091,7591,3,2,1,male,0,0
6092,7592,6,19,0,male,5,1
6093,7593,13,41,1,female,5,1
6094,7594,4,7,0,female,3,1
6095,7595,22,16,1,male,3,0
6096,7596,46,1,1,male,0,1
6097,7597,74,17,0,male,4,1
6098,7598,95,8,0,female,2,1
6099,7599,88,39,0,male,3,1
6100,7600,6,33,0,female,0,0
6101,7601,41,17,1,male,2,0
6102,7602,11,21,0,female,2,0
6103,7603,95,56,1,male,2,1
6104,7604,23,6,1,female,5,0
6105,7605,20,55,1,female,3,0
6106,7606,56,13,1,female,4,1
6107,7607,87,46,0,female,2,1
6108,7608,82,53,1,male,5,1
6109,7609,45,13,0,male,2,1
6110,7610,7,23,0,female,0,0
6111,7611,85,36,1,male,5,1
6112,7612,47,5,0,female,0,0
6113,7613,74,36,1,female,1,0
6114,7614,84,17,1,male,0,1
6115,7615,74,21,0,male,3,1
6116,7616,45,49,0,female,1,1
6117,7617,57,43,1,female,3,0
6118,7618,12,11,1,male,5,0
6119,7619,11,46,1,male,0,0
6120,7620,3,45,1,female,0,0
6121,7621,95,7,1,male,4,1
6122,7622,28,48,1,male,3,0
6123,7623,65,9,1,male,0,0
6124,7624,39,46,0,male,5,1
6125,7625,22,24,0,female,4,1
6126,7626,99,3,0,male,0,1
6127,7627,80,44,1,female,4,1
6128,7628,48,2,1,male,1,1
6129,7629,10,3,1,female,4,1
6130,7630,43,27,0,female,3,0
6131,7631,51,26,1,female,0,0
6132,7632,38,59,0,male,0,1
6133,7633,77,39,1,female,5,0
6134,7634,56,58,0,female,1,1
6135,7635,82,60,1,male,0,1
6136,7636,59,20,1,male,2,1
6137,7637,77,54,0,male,4,0
6138,7638,94,22,1,female,5,1
6139,7639,20,60,0,male,0,1
6140,7640,92,3,0,male,1,1
6141,7641,15,11,1,male,3,1
6142,7642,68,9,1,male,3,0
6143,7643,94,10,0,male,2,1
6144,7644,44,51,0,female,0,0
6145,7645,99,56,0,male,3,1
6146,7646,36,1,0,male,1,1
6147,7647,36,8,0,male,3,1
6148,7648,72,47,0,female,3,0
6149,7649,77,25,1,female,4,1
6150,7650,25,25,0,female,1,0
6151,7651,92,36,1,female,0,1
6152,7652,36,45,1,female,3,1
6153,7653,54,24,0,female,3,1
6154,7654,41,31,0,female,4,0
6155,7655,92,33,0,male,5,1
6156,7656,58,17,0,female,0,0
6157,7657,58,20,0,female,0,1
6158,7658,4,6,0,male,3,0
6159,7659,57,47,0,male,0,0
6160,7660,60,23,1,female,4,1
6161,7661,42,19,1,male,0,0
6162,7662,91,60,0,male,0,1
6163,7663,68,5,1,female,2,1
6164,7664,75,28,1,male,0,1
6165,7665,7,49,1,female,1,0
6166,7666,75,51,0,male,5,1
6167,7667,92,43,1,female,4,1
6168,7668,18,28,0,male,2,0
6169,7669,9,44,1,female,3,0
6170,7670,89,7,1,male,5,1
6171,7671,56,54,0,female,0,0
6172,7672,84,32,1,female,1,1
6173,7673,44,32,1,male,1,1
6174,7674,29,52,1,male,5,1
6175,7675,16,10,1,male,2,0
6176,7676,93,44,0,female,2,1
6177,7677,95,25,1,male,2,1
6178,7678,95,27,1,female,4,1
6179,7679,46,26,1,female,2,1
6180,7680,63,46,0,female,1,0
6181,7681,80,48,0,female,3,0
6182,7682,43,38,0,female,0,0
6183,7683,81,18,0,female,0,1
6184,7684,14,5,1,female,1,0
6185,7685,92,14,1,male,0,1
6186,7686,68,57,1,female,4,0
6187,7687,15,4,1,male,1,0
6188,7688,20,43,1,male,5,0
6189,7689,57,56,1,male,5,0
6190,7690,6,8,1,male,5,0
6191,7691,32,60,1,female,2,1
6192,7692,73,60,1,female,3,0
6193,7693,21,42,1,male,4,0
6194,7694,23,33,1,female,2,1
6195,7695,26,18,0,male,1,1
6196,7696,25,33,0,male,4,0
6197,7697,82,60,1,female,1,1
6198,7698,97,16,0,male,2,1
6199,7699,39,58,0,female,5,1
6200,7700,26,26,0,male,0,0
6201,7701,39,58,0,female,1,1
6202,7702,5,49,0,female,1,0
6203,7703,79,8,0,male,2,1
6204,7704,59,10,0,male,5,1
6205,7705,3,17,1,female,1,0
6206,7706,99,18,1,female,3,1
6207,7707,31,53,1,male,4,1
6208,7708,7,16,1,male,5,1
6209,7709,33,9,0,female,0,1
6210,7710,91,33,0,female,0,1
6211,7711,95,49,1,male,4,1
6212,7712,41,23,0,male,5,1
6213,7713,58,32,0,male,2,1
6214,7714,82,30,0,female,5,1
6215,7715,80,9,0,female,5,1
6216,7716,93,27,1,female,1,1
6217,7717,38,41,0,male,5,0
6218,7718,6,33,1,male,5,0
6219,7719,84,34,1,male,5,1
6220,7720,18,38,1,male,2,0
6221,7721,62,44,0,male,3,1
6222,7722,11,44,1,female,5,0
6223,7723,92,57,1,male,4,1
6224,7724,54,43,1,female,2,0
6225,7725,4,41,0,male,0,0
6226,7726,5,53,0,male,1,0
6227,7727,65,37,0,female,1,0
6228,7728,45,31,0,female,4,1
6229,7729,97,60,0,female,0,1
6230,7730,100,2,0,male,3,1
6231,7731,59,23,0,male,4,0
6232,7732,36,59,0,male,4,1
6233,7733,95,41,0,female,1,1
6234,7734,28,48,1,female,0,1
6235,7735,59,11,1,female,1,0
6236,7736,53,35,0,male,3,0
6237,7737,51,30,0,male,4,0
6238,7738,52,40,0,female,4,0
6239,7739,23,34,0,female,4,0
6240,7740,8,8,1,male,1,0
6241,7741,92,47,0,male,1,1
6242,7742,58,24,0,female,1,1
6243,7743,34,31,0,male,4,1
6244,7744,4,34,0,female,3,1
6245,7745,100,27,1,female,3,1
6246,7746,60,12,0,female,0,1
6247,7747,73,43,1,male,4,0
6248,7748,9,40,1,female,3,0
6249,7749,23,44,1,female,5,0
6250,7750,13,56,1,male,3,1
6251,7751,8,48,1,female,5,1
6252,7752,83,38,0,female,4,1
6253,7753,94,25,0,male,5,1
6254,7754,69,39,0,female,4,0
6255,7755,2,36,0,female,0,0
6256,7756,42,40,1,female,0,0
6257,7757,30,59,0,male,3,0
6258,7758,66,55,0,female,2,1
6259,7759,72,48,1,male,2,0
6260,7760,26,42,1,female,0,1
6261,7761,87,16,0,female,0,1
6262,7762,22,18,1,male,4,1
6263,7763,43,44,0,female,2,1
6264,7764,64,24,0,male,2,1
6265,7765,57,9,1,female,2,0
6266,7766,45,32,0,female,4,0
6267,7767,69,44,0,male,4,0
6268,7768,31,46,1,female,1,1
6269,7769,71,44,1,male,0,0
6270,7770,46,59,1,male,4,0
6271,7771,50,41,1,female,4,0
6272,7772,12,42,0,female,5,1
6273,7773,4,18,1,male,3,1
6274,7774,27,25,0,male,5,0
6275,7775,62,30,0,male,4,1
6276,7776,65,60,1,female,2,1
6277,7777,22,29,1,male,5,0
6278,7778,98,6,1,male,0,1
6279,7779,56,4,1,male,0,1
6280,7780,14,49,1,female,5,0
6281,7781,98,52,0,male,1,1
6282,7782,27,58,1,male,5,0
6283,7783,71,56,1,male,4,0
6284,7784,20,60,1,male,5,1
6285,7785,22,28,1,male,4,0
6286,7786,100,23,0,male,4,1
6287,7787,5,55,1,female,3,1
6288,7788,21,44,1,male,0,0
6289,7789,68,11,0,male,4,0
6290,7790,66,15,0,male,2,0
6291,7791,93,52,1,female,4,1
6292,7792,64,18,1,male,1,1
6293,7793,85,16,1,male,1,1
6294,7794,64,2,0,female,0,0
6295,7795,11,11,1,female,4,0
6296,7796,29,57,1,male,4,0
6297,7797,56,1,0,female,5,1
6298,7798,13,37,0,female,4,1
6299,7799,39,28,1,male,0,0
6300,7800,34,7,1,female,0,0
6301,7801,18,54,0,male,2,0
6302,7802,90,45,0,female,3,1
6303,7803,44,54,1,male,1,1
6304,7804,8,5,1,female,2,0
6305,7805,33,28,1,female,1,1
6306,7806,46,27,0,male,2,0
6307,7807,77,24,1,male,2,0
6308,7808,7,51,1,female,1,0
6309,7809,85,8,0,female,3,1
6310,7810,12,44,1,female,4,1
6311,7811,84,59,1,female,1,1
6312,7812,96,36,1,male,4,1
6313,7813,74,1,1,female,3,0
6314,7814,65,38,0,male,4,0
6315,7815,62,25,1,female,5,1
6316,7816,29,1,0,male,1,1
6317,7817,36,60,1,male,4,0
6318,7818,82,21,1,female,0,1
6319,7819,20,13,0,female,2,1
6320,7820,24,16,0,male,5,1
6321,7821,86,56,0,female,1,1
6322,7822,3,36,0,male,3,1
6323,7823,70,44,1,female,1,0
6324,7824,96,33,0,male,4,1
6325,7825,82,6,1,female,2,1
6326,7826,65,12,1,female,1,1
6327,7827,94,43,0,female,2,1
6328,7828,5,19,1,male,3,1
6329,7829,36,27,0,male,0,0
6330,7830,80,46,1,female,2,0
6331,7831,44,59,1,male,3,0
6332,7832,36,25,0,male,5,0
6333,7833,73,19,0,male,5,1
6334,7834,11,22,0,male,5,0
6335,7835,88,15,1,female,4,1
6336,7836,27,27,1,male,4,1
6337,7837,76,54,1,female,0,1
6338,7838,54,22,1,male,5,1
6339,7839,11,7,0,male,4,0
6340,7840,72,58,1,female,0,1
6341,7841,5,38,0,female,0,0
6342,7842,62,19,0,female,1,0
6343,7843,12,28,1,female,5,0
6344,7844,98,4,0,female,0,1
6345,7845,11,38,0,male,3,1
6346,7846,40,37,1,male,1,1
6347,7847,46,42,0,male,3,1
6348,7848,47,3,0,female,0,1
6349,7849,77,58,0,male,5,1
6350,7850,85,1,0,male,2,1
6351,7851,89,37,1,male,4,1
6352,7852,54,19,1,female,4,1
6353,7853,43,47,1,female,4,1
6354,7854,31,22,1,male,3,1
6355,7855,99,12,0,female,1,1
6356,7856,6,27,0,female,4,0
6357,7857,29,60,0,female,0,0
6358,7858,14,14,1,male,1,0
6359,7859,63,35,1,female,5,1
6360,7860,22,54,0,female,2,0
6361,7861,16,7,1,male,4,0
6362,7862,78,11,0,female,2,1
6363,7863,81,5,0,male,4,1
6364,7864,76,8,0,male,2,0
6365,7865,90,44,0,female,3,1
6366,7866,64,47,1,male,3,1
6367,7867,8,31,0,female,2,0
6368,7868,66,9,1,female,3,1
6369,7869,30,33,1,female,2,0
6370,7870,5,22,0,female,2,0
6371,7871,20,24,1,female,3,0
6372,7872,79,60,1,male,1,0
6373,7873,40,31,0,female,0,1
6374,7874,31,16,0,male,4,1
6375,7875,66,26,1,male,4,1
6376,7876,79,23,0,male,5,1
6377,7877,60,26,0,female,3,1
6378,7878,84,55,0,male,5,1
6379,7879,53,31,1,male,3,0
6380,7880,64,39,1,female,5,0
6381,7881,64,7,0,female,4,1
6382,7882,25,13,1,male,5,1
6383,7883,93,10,0,male,2,1
6384,7884,31,45,1,male,3,1
6385,7885,36,42,1,male,0,0
6386,7886,47,29,0,female,0,0
6387,7887,11,32,1,male,5,1
6388,7888,43,6,1,female,1,0
6389,7889,1,16,1,male,2,0
6390,7890,54,51,0,male,4,1
6391,7891,18,55,0,female,0,0
6392,7892,23,46,0,male,0,0
6393,7893,5,17,1,male,1,0
6394,7894,76,59,0,male,3,1
6395,7895,37,36,0,female,2,0
6396,7896,42,55,1,female,1,1
6397,7897,35,42,0,male,4,0
6398,7898,66,12,1,female,3,0
6399,7899,5,23,0,male,4,1
6400,7900,56,26,0,female,1,1
6401,7901,42,14,1,male,5,1
6402,7902,46,25,1,female,5,1
6403,7903,65,2,0,male,1,1
6404,7904,72,8,1,male,3,1
6405,7905,10,41,1,female,5,0
6406,7906,51,8,1,female,5,0
6407,7907,53,28,0,female,4,0
6408,7908,61,20,1,male,5,1
6409,7909,84,55,1,male,4,1
6410,7910,49,48,0,female,5,1
6411,7911,56,26,1,male,5,1
6412,7912,44,30,0,female,4,1
6413,7913,60,42,0,female,2,1
6414,7914,12,50,1,male,5,0
6415,7915,15,19,0,male,4,0
6416,7916,6,10,1,male,5,1
6417,7917,6,30,0,male,1,0
6418,7918,93,18,1,male,5,1
6419,7919,6,20,0,female,0,0
6420,7920,39,35,1,male,4,1
6421,7921,90,46,0,female,2,1
6422,7922,84,44,1,female,5,1
6423,7923,16,34,0,male,3,0
6424,7924,93,12,0,male,0,1
6425,7925,16,49,0,female,0,0
6426,7926,54,19,0,male,3,1
6427,7927,55,44,1,male,5,0
6428,7928,42,1,1,male,4,0
6429,7929,48,12,0,female,2,1
6430,7930,89,23,1,male,2,1
6431,7931,55,29,1,male,5,0
6432,7932,98,21,1,female,4,1
6433,7933,45,44,0,male,0,1
6434,7934,29,23,0,male,4,0
6435,7935,94,53,1,female,4,1
6436,7936,69,31,0,female,4,1
6437,7937,55,28,0,male,4,1
6438,7938,63,4,0,female,0,0
6439,7939,22,16,1,male,3,0
6440,7940,4,57,1,male,2,0
6441,7941,21,10,0,male,2,1
6442,7942,63,4,1,female,3,1
6443,7943,74,41,1,male,5,1
6444,7944,85,36,0,male,3,1
6445,7945,3,49,0,male,5,1
6446,7946,93,44,1,male,0,1
6447,7947,59,31,0,male,4,1
6448,7948,27,36,0,female,3,1
6449,7949,81,51,0,male,1,1
6450,7950,73,59,1,male,1,0
6451,7951,85,17,1,female,1,1
6452,7952,75,43,0,female,1,1
6453,7953,85,49,0,male,5,1
6454,7954,90,22,0,female,3,1
6455,7955,62,54,1,female,5,1
6456,7956,5,20,0,female,2,0
6457,7957,18,60,0,female,3,1
6458,7958,61,35,0,female,2,1
6459,7959,11,30,0,female,2,0
6460,7960,55,41,0,male,0,0
6461,7961,53,41,1,female,0,0
6462,7962,29,29,0,male,0,0
6463,7963,27,28,0,male,5,1
6464,7964,50,7,1,female,0,0
6465,7965,36,20,1,male,2,1
6466,7966,25,52,1,male,0,1
6467,7967,80,38,1,male,5,0
6468,7968,61,29,0,female,0,1
6469,7969,72,31,1,female,4,1
6470,7970,96,40,1,female,4,1
6471,7971,75,8,0,male,0,1
6472,7972,58,45,1,female,3,1
6473,7973,67,1,1,female,2,1
6474,7974,8,33,0,female,3,1
6475,7975,26,7,0,male,1,0
6476,7976,33,59,0,male,3,0
6477,7977,3,21,0,female,3,1
6478,7978,4,40,1,male,0,0
6479,7979,55,39,0,female,1,1
6480,7980,1,46,0,female,1,0
6481,7981,29,39,1,female,2,0
6482,7982,44,30,0,female,4,0
6483,7983,80,34,0,male,3,1
6484,7984,72,7,0,male,4,1
6485,7985,22,23,1,female,5,1
6486,7986,90,10,0,female,5,1
6487,7987,59,28,0,female,1,1
6488,7988,43,9,1,male,4,0
6489,7989,47,49,1,male,5,0
6490,7990,83,57,1,female,3,1
6491,7991,84,9,1,male,3,1
6492,7992,1,40,0,male,4,0
6493,7993,86,19,0,female,3,1
6494,7994,51,52,0,male,1,0
6495,7995,98,7,1,male,4,1
6496,7996,55,43,1,male,4,1
6497,7997,77,11,1,female,0,1
6498,7998,54,50,0,female,0,0
6499,7999,72,3,0,female,4,0
6500,8000,18,58,1,male,1,0
6501,8001,97,8,1,female,3,1
6502,8002,42,18,1,female,4,1
6503,8003,23,23,0,female,4,0
6504,8004,76,23,1,female,4,1
6505,8005,35,12,1,female,1,1
6506,8006,81,44,0,female,3,1
6507,8007,32,17,1,female,2,1
6508,8008,51,44,1,male,5,0
6509,8009,2,31,1,male,3,0
6510,8010,17,45,0,female,4,1
6511,8011,91,17,0,female,2,1
6512,8012,13,48,1,female,2,0
6513,8013,39,37,1,male,3,1
6514,8014,27,7,0,female,1,0
6515,8015,77,36,1,male,2,0
6516,8016,93,40,0,female,0,1
6517,8017,99,56,0,male,3,1
6518,8018,7,19,0,female,5,0
6519,8019,36,32,0,male,0,0
6520,8020,4,49,1,male,3,0
6521,8021,53,36,1,male,1,0
6522,8022,19,21,0,male,5,1
6523,8023,48,28,1,male,4,1
6524,8024,77,10,1,male,3,1
6525,8025,20,52,1,male,5,1
6526,8026,85,59,1,female,4,1
6527,8027,8,55,1,female,4,0
6528,8028,16,34,0,female,3,1
6529,8029,60,7,0,female,3,1
6530,8030,86,55,0,female,1,1
6531,8031,47,36,0,male,0,0
6532,8032,70,48,1,male,0,0
6533,8033,2,26,1,male,5,1
6534,8034,72,22,0,male,1,1
6535,8035,1,8,0,male,5,0
6536,8036,18,46,1,female,1,0
6537,8037,33,8,0,female,3,0
6538,8038,52,1,1,male,2,0
6539,8039,18,39,0,female,5,1
6540,8040,12,21,0,female,4,1
6541,8041,80,42,1,male,5,0
6542,8042,69,31,1,male,2,1
6543,8043,88,58,0,female,4,1
6544,8044,18,15,0,female,2,0
6545,8045,36,53,0,female,5,1
6546,8046,25,28,1,male,5,1
6547,8047,81,53,0,female,5,1
6548,8048,29,47,0,male,5,1
6549,8049,69,21,1,male,1,0
6550,8050,46,16,1,male,0,1
6551,8051,97,48,1,female,4,1
6552,8052,10,14,1,female,3,0
6553,8053,12,52,0,female,3,1
6554,8054,93,40,0,male,5,1
6555,8055,49,55,0,female,5,0
6556,8056,91,11,0,female,1,1
6557,8057,20,7,0,female,4,0
6558,8058,90,18,0,male,1,1
6559,8059,3,31,1,male,3,1
6560,8060,20,13,1,male,1,0
6561,8061,79,4,0,female,3,1
6562,8062,88,17,1,female,2,1
6563,8063,89,5,1,male,1,1
6564,8064,14,48,1,male,5,0
6565,8065,17,5,0,male,2,0
6566,8066,10,22,0,female,2,0
6567,8067,70,1,1,male,4,1
6568,8068,69,60,1,male,1,0
6569,8069,42,6,0,female,0,1
6570,8070,96,38,0,male,0,1
6571,8071,26,60,1,male,4,0
6572,8072,31,55,0,female,4,1
6573,8073,45,10,1,male,4,0
6574,8074,86,18,0,female,4,1
6575,8075,75,10,0,male,3,1
6576,8076,88,11,1,female,1,1
6577,8077,68,1,0,male,1,0
6578,8078,42,17,0,female,0,1
6579,8079,4,8,1,female,2,0
6580,8080,36,50,1,female,0,0
6581,8081,18,1,1,female,3,0
6582,8082,63,30,1,male,5,0
6583,8083,48,5,0,male,1,1
6584,8084,66,23,0,male,2,0
6585,8085,71,48,0,male,3,0
6586,8086,64,33,0,male,3,1
6587,8087,65,30,0,female,2,0
6588,8088,78,6,1,female,0,1
6589,8089,22,6,0,male,2,1
6590,8090,80,2,0,male,4,0
6591,8091,52,60,0,male,1,1
6592,8092,90,51,1,female,5,1
6593,8093,75,19,1,female,3,0
6594,8094,36,2,0,female,5,0
6595,8095,88,38,1,female,0,1
6596,8096,65,13,1,male,2,0
6597,8097,62,45,1,female,2,0
6598,8098,10,4,1,male,3,0
6599,8099,75,33,0,male,2,0
6600,8100,65,48,0,male,3,0
6601,8101,30,60,0,male,4,1
6602,8102,34,29,0,female,5,1
6603,8103,84,51,1,male,0,1
6604,8104,27,60,1,male,1,1
6605,8105,34,17,1,male,2,1
6606,8106,6,4,0,female,3,0
6607,8107,87,33,1,female,1,1
6608,8108,66,21,0,female,5,1
6609,8109,38,45,0,female,4,1
6610,8110,62,31,1,female,4,0
6611,8111,15,1,0,female,2,0
6612,8112,17,26,0,male,3,1
6613,8113,86,7,1,male,1,1
6614,8114,45,32,0,male,5,0
6615,8115,27,31,1,male,5,0
6616,8116,1,41,1,female,3,1
6617,8117,44,8,0,male,1,1
6618,8118,15,42,1,female,5,0
6619,8119,73,8,0,male,5,1
6620,8120,48,55,0,female,1,0
6621,8121,87,52,1,female,2,1
6622,8122,52,53,0,male,2,1
6623,8123,10,39,1,female,1,0
6624,8124,45,22,1,female,1,1
6625,8125,45,57,0,female,0,0
6626,8126,34,29,0,female,1,1
6627,8127,58,10,0,male,3,1
6628,8128,83,1,0,female,4,1
6629,8129,34,16,1,male,1,1
6630,8130,25,28,1,male,2,1
6631,8131,100,8,1,male,4,1
6632,8132,30,45,1,male,1,0
6633,8133,52,50,0,male,1,0
6634,8134,87,1,0,female,1,1
6635,8135,3,6,0,male,2,0
6636,8136,81,23,1,male,5,1
6637,8137,38,19,0,male,0,0
6638,8138,79,1,0,female,5,1
6639,8139,67,47,1,female,3,1
6640,8140,14,29,0,female,0,0
6641,8141,62,14,1,male,5,1
6642,8142,56,49,0,female,0,1
6643,8143,2,30,0,male,2,0
6644,8144,66,1,0,female,2,1
6645,8145,82,13,0,female,3,1
6646,8146,28,8,1,male,2,0
6647,8147,18,2,0,male,3,1
6648,8148,74,44,0,male,2,0
6649,8149,90,59,0,male,2,1
6650,8150,57,28,0,male,5,1
6651,8151,70,60,0,female,2,1
6652,8152,18,49,1,female,5,0
6653,8153,35,39,1,female,0,1
6654,8154,5,53,1,female,1,0
6655,8155,76,6,0,female,3,1
6656,8156,81,51,1,male,4,1
6657,8157,85,24,0,female,4,1
6658,8158,43,34,0,female,4,0
6659,8159,30,5,1,male,2,1
6660,8160,18,30,0,female,5,0
6661,8161,70,8,0,male,2,0
6662,8162,59,48,0,male,0,0
6663,8163,41,23,0,male,5,0
6664,8164,85,51,1,male,5,1
6665,8165,18,52,1,male,3,1
6666,8166,32,54,1,male,1,1
6667,8167,89,58,1,female,2,1
6668,8168,48,59,1,male,3,1
6669,8169,77,57,0,male,4,1
6670,8170,49,20,1,male,1,0
6671,8171,66,38,1,male,3,1
6672,8172,58,7,1,male,4,1
6673,8173,43,57,0,female,4,1
6674,8174,29,6,0,male,2,0
6675,8175,62,12,1,male,2,0
6676,8176,7,19,0,female,3,0
6677,8177,79,6,1,male,4,0
6678,8178,74,32,0,male,2,0
6679,8179,32,17,1,male,3,1
6680,8180,6,35,1,female,2,0
6681,8181,26,55,1,female,2,1
6682,8182,76,51,0,male,5,1
6683,8183,25,1,1,male,2,1
6684,8184,14,10,0,female,1,0
6685,8185,74,29,1,female,3,0
6686,8186,100,1,0,female,4,1
6687,8187,59,49,1,male,0,1
6688,8188,53,55,0,female,5,1
6689,8189,12,10,1,male,4,1
6690,8190,63,55,1,male,3,0
6691,8191,39,13,1,male,5,0
6692,8192,46,28,0,female,1,1
6693,8193,40,6,1,female,2,1
6694,8194,70,26,1,male,3,1
6695,8195,90,41,1,female,5,1
6696,8196,59,41,1,female,2,0
6697,8197,82,6,1,male,3,1
6698,8198,98,40,1,male,1,1
6699,8199,91,35,1,female,3,1
6700,8200,89,23,1,female,4,1
6701,8201,84,34,1,male,0,1
6702,8202,72,29,0,female,0,0
6703,8203,95,4,0,female,3,1
6704,8204,80,3,0,male,5,1
6705,8205,55,9,0,female,4,0
6706,8206,77,49,1,male,2,1
6707,8207,80,8,1,female,0,1
6708,8208,75,38,0,female,5,1
6709,8209,55,11,1,female,5,1
6710,8210,31,52,1,male,5,1
6711,8211,54,20,1,female,0,0
6712,8212,28,24,0,male,2,0
6713,8213,26,8,1,female,1,1
6714,8214,81,49,0,male,2,1
6715,8215,83,25,1,male,5,1
6716,8216,8,2,1,female,5,0
6717,8217,92,49,0,female,3,1
6718,8218,81,4,1,female,1,1
6719,8219,16,25,0,male,5,0
6720,8220,82,26,0,female,2,1
6721,8221,36,45,0,female,1,0
6722,8222,50,40,0,male,4,1
6723,8223,11,12,0,male,4,0
6724,8224,20,49,1,male,2,1
6725,8225,94,20,1,female,3,1
6726,8226,19,14,1,male,4,0
6727,8227,13,46,1,male,4,0
6728,8228,63,53,1,male,2,0
6729,8229,68,35,1,female,0,1
6730,8230,78,7,1,male,0,1
6731,8231,81,6,1,female,0,1
6732,8232,13,42,0,female,3,0
6733,8233,58,7,0,male,3,0
6734,8234,83,43,1,male,2,1
6735,8235,99,8,1,female,0,1
6736,8236,37,25,0,female,3,0
6737,8237,72,38,1,female,1,1
6738,8238,38,40,1,female,1,0
6739,8239,5,56,1,male,5,1
6740,8240,5,5,0,male,0,0
6741,8241,61,23,1,female,1,0
6742,8242,70,5,0,female,0,1
6743,8243,73,26,0,female,2,0
6744,8244,54,24,1,female,0,1
6745,8245,59,46,1,male,4,0
6746,8246,74,43,1,female,5,1
6747,8247,42,21,0,female,5,1
6748,8248,14,8,0,female,3,1
6749,8249,92,29,1,male,2,1
6750,8250,44,1,1,male,0,1
6751,8251,51,47,0,male,0,1
6752,8252,42,44,0,male,0,0
6753,8253,45,22,1,female,1,0
6754,8254,52,39,1,female,4,1
6755,8255,30,29,1,female,2,0
6756,8256,6,10,1,male,2,0
6757,8257,20,55,0,female,3,0
6758,8258,12,20,1,male,2,0
6759,8259,16,27,0,female,5,1
6760,8260,14,57,1,female,3,0
6761,8261,25,12,0,female,2,0
6762,8262,79,10,1,male,4,0
6763,8263,85,1,0,male,4,1
6764,8264,66,47,1,male,5,0
6765,8265,46,30,1,male,4,0
6766,8266,15,21,0,female,4,1
6767,8267,21,2,0,female,2,0
6768,8268,62,35,0,male,2,0
6769,8269,13,40,0,female,5,0
6770,8270,57,57,0,female,2,0
6771,8271,74,8,0,female,1,0
6772,8272,24,3,0,male,2,1
6773,8273,66,3,1,female,4,0
6774,8274,43,26,1,male,4,0
6775,8275,79,13,0,female,1,0
6776,8276,1,26,0,female,5,1
6777,8277,91,34,0,male,0,1
6778,8278,64,37,1,female,5,1
6779,8279,72,49,1,male,2,0
6780,8280,58,18,1,female,0,1
6781,8281,95,31,1,male,1,1
6782,8282,72,30,1,female,5,1
6783,8283,52,31,0,male,5,1
6784,8284,99,20,1,female,3,1
6785,8285,81,3,1,male,1,1
6786,8286,87,54,1,male,5,1
6787,8287,88,58,0,female,0,1
6788,8288,39,18,0,male,0,1
6789,8289,82,43,0,male,5,1
6790,8290,77,36,0,male,5,1
6791,8291,77,32,0,female,2,1
6792,8292,42,58,1,female,0,0
6793,8293,50,13,0,male,1,0
6794,8294,92,35,1,female,3,1
6795,8295,54,29,0,male,0,1
6796,8296,24,26,1,female,5,1
6797,8297,63,11,1,male,4,1
6798,8298,68,27,0,male,0,1
6799,8299,61,58,1,female,3,0
6800,8300,20,10,1,male,1,0
6801,8301,75,6,1,female,0,1
6802,8302,77,9,0,male,5,1
6803,8303,91,44,1,male,4,1
6804,8304,77,20,0,female,3,1
6805,8305,41,47,1,female,0,1
6806,8306,51,7,1,male,2,0
6807,8307,66,9,0,male,0,0
6808,8308,60,36,0,male,1,0
6809,8309,18,25,1,female,0,0
6810,8310,53,2,0,female,4,1
6811,8311,7,1,1,female,5,0
6812,8312,36,50,0,male,4,1
6813,8313,85,24,1,female,3,1
6814,8314,6,14,0,male,1,0
6815,8315,87,41,0,female,4,1
6816,8316,25,38,0,male,5,0
6817,8317,2,30,1,female,5,1
6818,8318,91,52,1,male,0,1
6819,8319,41,5,1,female,4,1
6820,8320,61,60,1,male,4,0
6821,8321,17,11,1,male,0,0
6822,8322,52,17,1,male,5,0
6823,8323,4,45,0,male,4,1
6824,8324,10,15,1,male,4,0
6825,8325,48,16,1,male,2,1
6826,8326,96,27,0,female,4,1
6827,8327,99,45,0,female,5,1
6828,8328,30,21,0,male,1,1
6829,8329,90,20,0,male,2,1
6830,8330,15,23,1,male,5,0
6831,8331,68,17,1,male,4,0
6832,8332,84,50,0,female,1,1
6833,8333,10,56,1,male,5,1
6834,8334,2,56,1,female,5,0
6835,8335,41,34,0,female,2,0
